7,33
7,3,33
7,5,33
7,8,33
7,43,33
7,46,33
7,23,45,6,4,33
7,23,38,43,3,33
7,23,45,4,1,33
7,23,38,40,3,33
7,32,8,49,46,33
7,0,23,29,3,33
7,27,46,5,39,33
7,0,17,8,6,33
7,23,6,12,14,33
7,45,16,5,39,33
7,38,40,3,17,33
7,19,43,13,40,33
7,41,39,9,1,33
7,0,19,43,3,33
7,23,49,45,46,33
7,38,43,3,17,33
7,23,45,3,17,33
7,23,38,5,39,33
7,23,45,1,4,33
7,23,26,43,3,33
7,3,17,34,46,33
7,38,5,39,1,33
7,23,45,16,43,33
7,27,46,19,39,33
7,45,49,46,5,33
7,0,41,31,8,33
7,45,46,5,39,33
7,23,38,16,43,33
7,5,23,10,4,33
7,3,13,43,29,33
7,27,17,3,29,33
7,23,47,8,6,33
7,23,2,29,3,33
7,19,39,43,3,33
7,46,8,17,3,33
7,19,39,40,3,33
7,23,0,14,29,33
7,23,27,43,3,33
7,23,30,8,6,33
7,23,26,40,3,33
7,23,38,1,4,33
7,0,19,39,1,33
7,23,25,29,3,33
7,0,48,14,29,33
7,0,41,8,6,33
7,23,26,9,1,33
7,5,19,40,3,33
7,23,27,47,8,33
7,23,30,12,14,33
7,23,13,40,3,33
7,23,30,46,5,33
7,23,25,17,3,33
7,23,0,17,3,33
7,0,19,48,31,33
7,5,19,17,3,33
7,23,25,49,46,33
7,0,41,2,4,33
7,23,25,14,29,33
7,23,13,39,1,33
7,0,23,5,39,33
7,0,23,49,46,33
7,5,15,17,3,33
7,41,10,4,1,33
7,23,13,22,39,33
7,23,26,17,3,33
7,23,47,43,3,33
7,23,2,14,29,33
7,23,27,17,3,33
7,23,26,31,8,33
7,23,0,48,31,33
7,23,13,17,3,33
7,23,25,6,4,33
7,5,19,4,1,33
7,23,47,31,8,33
7,23,2,8,6,33
7,23,21,29,3,33
7,5,15,10,4,33
7,23,0,5,39,33
7,0,36,1,4,33
7,47,48,1,4,33
7,23,13,1,4,33
7,0,23,10,4,33
7,27,37,39,1,33
7,0,41,1,4,33
7,47,44,46,5,33
7,0,36,13,40,33
7,23,47,48,31,33
7,23,2,11,1,33
7,27,13,39,1,33
7,23,47,14,29,33
7,0,48,8,6,33
7,3,13,1,4,33
7,0,19,17,3,33
7,5,16,43,3,33
7,5,16,2,29,33
7,23,2,4,1,33
7,23,13,43,3,33
7,45,16,38,46,33
7,23,25,39,1,33
7,23,13,3,17,33
7,23,47,39,1,33
7,23,2,10,4,33
7,0,47,8,6,33
7,0,19,5,39,33
7,5,20,14,29,33
7,0,16,43,3,33
7,0,36,40,3,33
7,0,41,10,4,33
7,41,39,1,4,33
7,0,16,17,3,33
7,5,15,29,3,33
7,47,46,5,39,33
7,0,19,40,3,33
7,21,47,43,3,33
7,21,23,29,3,33
7,23,21,18,10,33
7,19,40,39,1,33
7,25,20,17,3,33
7,16,38,43,3,33
7,41,49,46,5,33
7,21,47,39,1,33
7,41,15,29,3,33
7,0,41,46,5,33
7,0,16,45,46,33
7,5,15,47,31,33
7,28,39,5,46,33
7,41,39,3,17,33
7,21,23,10,4,33
7,22,39,43,3,33
7,5,46,10,4,33
7,16,45,6,4,33
7,16,38,40,3,33
7,8,17,34,46,33
7,45,3,29,4,33
7,19,39,9,1,33
7,46,8,20,5,33
7,22,39,40,3,33
7,41,49,3,17,33
7,5,38,46,8,33
7,0,48,47,46,33
7,41,10,46,5,33
7,41,8,6,4,33
7,21,47,48,31,33
7,32,45,6,4,33
7,25,17,8,6,33
7,0,23,8,6,33
7,27,43,29,3,33
7,45,3,17,6,33
7,5,42,12,6,33
7,41,15,47,31,33
7,21,23,49,46,33
7,0,19,4,1,33
7,5,20,3,17,33
7,5,16,17,3,33
7,5,9,49,46,33
7,45,46,8,6,33
7,0,11,2,29,33
7,21,49,45,46,33
7,41,15,47,8,33
7,21,23,47,46,33
7,21,23,49,3,33
7,5,20,3,29,33
7,5,16,17,6,33
7,45,46,8,17,33
7,0,11,9,1,33
7,0,11,2,4,33
7,21,49,45,1,33
7,21,23,49,4,33
7,5,20,3,39,33
7,5,16,17,8,33
7,45,46,8,31,33
7,0,11,19,4,33
7,0,11,9,5,33
7,0,11,2,8,33
7,21,49,45,3,33
7,21,23,49,8,33
7,5,20,3,40,33
7,5,16,17,40,33
7,0,11,22,39,33
7,0,11,19,5,33
7,21,49,45,4,33
7,0,11,9,17,33
7,5,20,3,43,33
7,0,11,2,10,33
7,0,11,35,29,33
7,0,11,22,6,33
7,0,11,19,17,33
7,21,49,45,6,33
7,0,11,9,39,33
7,0,11,2,14,33
7,0,11,41,1,33
7,0,11,35,10,33
7,0,11,22,8,33
7,0,11,19,39,33
7,21,49,45,8,33
7,0,11,9,40,33
7,0,11,47,8,33
7,0,11,41,8,33
7,0,11,35,40,33
7,0,11,22,10,33
7,0,11,19,40,33
7,41,15,47,14,33
7,0,11,47,14,33
7,0,11,41,10,33
7,21,23,2,29,33
7,21,23,47,8,33
7,0,11,19,43,33
7,41,15,47,39,33
7,0,11,41,31,33
7,21,23,13,43,33
7,21,23,2,4,33
7,21,23,47,14,33
7,0,11,19,46,33
7,41,15,47,43,33
7,0,11,41,39,33
7,21,23,25,39,33
7,21,23,13,1,33
7,21,23,2,8,33
7,21,23,47,31,33
7,41,15,47,46,33
7,0,11,41,46,33
7,21,23,0,5,33
7,21,23,25,6,33
7,21,23,13,3,33
7,21,23,2,10,33
7,21,23,47,39,33
7,21,23,26,17,33
7,21,23,0,14,33
7,21,23,25,14,33
7,21,23,13,17,33
7,21,23,2,14,33
7,21,23,47,43,33
7,21,23,27,17,33
7,21,23,26,31,33
7,21,23,0,17,33
7,21,23,25,17,33
7,21,23,13,39,33
7,21,23,30,46,33
7,21,23,27,43,33
7,21,23,26,40,33
7,21,23,25,29,33
7,21,23,13,40,33
7,21,23,38,1,33
7,21,23,30,8,33
7,21,23,27,46,33
7,21,23,26,43,33
7,0,11,47,31,33
7,21,23,45,1,33
7,21,23,38,5,33
7,21,49,41,46,33
7,5,9,47,39,33
7,0,11,47,39,33
7,21,23,45,3,33
7,21,23,38,40,33
7,21,49,38,46,33
7,21,49,41,1,33
7,5,9,37,43,33
7,5,9,47,8,33
7,0,11,47,43,33
7,21,23,45,4,33
7,5,9,34,46,33
7,5,9,37,1,33
7,5,9,47,14,33
7,0,11,47,46,33
7,21,23,45,6,33
7,5,9,32,39,33
7,5,9,34,4,33
7,5,9,37,6,33
7,5,9,47,31,33
7,21,23,45,8,33
7,5,9,11,1,33
7,5,9,32,8,33
7,5,9,34,10,33
7,5,9,37,14,33
7,5,9,47,43,33
7,21,23,45,46,33
7,5,9,22,39,33
7,5,9,11,14,33
7,5,9,32,10,33
7,5,9,34,17,33
7,5,9,37,39,33
7,5,9,47,46,33
7,5,9,24,46,33
7,5,9,22,6,33
7,5,9,32,43,33
7,5,9,34,31,33
7,5,9,25,14,33
7,5,9,24,4,33
7,5,9,22,8,33
7,5,9,32,46,33
7,5,9,26,31,33
7,5,9,25,6,33
7,5,9,24,39,33
7,5,9,22,10,33
7,5,9,27,43,33
7,5,9,26,17,33
7,5,9,25,17,33
7,21,23,38,43,33
7,5,9,28,1,33
7,5,9,27,17,33
7,5,9,26,40,33
7,5,9,25,29,33
7,21,23,38,46,33
7,5,9,28,8,33
7,5,9,27,46,33
7,5,9,26,43,33
7,5,9,25,39,33
7,5,9,28,14,33
7,21,49,32,46,33
7,21,49,38,1,33
7,21,49,41,8,33
7,5,9,28,39,33
7,21,49,9,1,33
7,21,49,32,5,33
7,21,49,38,5,33
7,21,49,41,10,33
7,21,49,12,14,33
7,21,49,9,5,33
7,21,49,32,8,33
7,21,49,38,40,33
7,21,49,41,31,33
7,21,49,20,8,33
7,21,49,12,6,33
7,21,49,9,17,33
7,21,49,32,10,33
7,21,49,38,43,33
7,21,49,41,39,33
7,21,49,26,43,33
7,21,49,20,3,33
7,21,49,12,31,33
7,21,49,9,39,33
7,21,49,32,39,33
7,21,49,23,8,33
7,21,49,26,17,33
7,21,49,20,5,33
7,21,49,9,40,33
7,21,49,32,43,33
7,21,49,25,6,33
7,21,49,23,5,33
7,21,49,26,31,33
7,21,49,20,14,33
7,21,49,25,14,33
7,21,49,23,6,33
7,21,49,26,40,33
7,21,49,20,17,33
7,21,49,25,17,33
7,21,49,23,10,33
7,5,9,49,3,33
7,0,19,4,6,33
7,21,49,25,29,33
7,21,49,23,29,33
7,5,9,49,4,33
7,0,19,4,10,33
7,21,49,25,39,33
7,5,9,49,8,33
7,0,19,4,29,33
7,41,2,8,6,33
7,41,15,6,4,33
7,41,15,10,4,33
7,41,2,8,17,33
7,41,15,6,8,33
7,41,15,10,46,33
7,41,2,8,31,33
7,41,15,6,17,33
7,21,49,8,6,33
7,41,2,8,46,33
7,41,15,6,29,33
7,21,49,8,17,33
7,41,15,17,3,33
7,21,24,9,1,33
7,21,49,8,31,33
7,41,15,17,6,33
7,21,24,39,1,33
7,21,49,46,5,33
7,41,15,16,5,33
7,5,42,12,14,33
7,21,47,31,8,33
7,5,42,13,43,33
7,45,3,17,8,33
7,21,47,8,6,33
7,0,48,6,4,33
7,27,43,29,4,33
7,0,23,8,17,33
7,41,26,9,1,33
7,25,17,8,31,33
7,32,45,6,8,33
7,41,26,40,3,33
7,21,49,4,1,33
7,27,13,17,3,33
7,21,47,48,1,33
7,21,47,44,46,33
7,41,44,19,46,33
7,41,8,6,17,33
7,41,10,46,8,33
7,41,44,31,8,33
7,27,23,10,4,33
7,0,48,47,8,33
7,0,48,12,6,33
7,5,0,17,3,33
7,5,38,46,10,33
7,41,49,3,29,33
7,41,26,31,8,33
7,21,49,3,17,33
7,41,44,29,3,33
7,41,2,14,29,33
7,22,39,40,17,33
7,46,8,20,3,33
7,5,9,17,3,33
7,46,8,22,39,33
7,19,39,9,5,33
7,27,36,40,3,33
7,27,13,22,39,33
7,19,39,13,1,33
7,45,3,29,6,33
7,41,2,11,1,33
7,8,17,34,4,33
7,8,17,27,46,33
7,41,15,5,39,33
7,41,26,17,3,33
7,41,44,8,6,33
7,16,38,40,17,33
7,16,45,6,8,33
7,27,23,49,46,33
7,22,39,43,29,33
7,27,23,8,6,33
7,5,15,4,1,33
7,21,23,10,46,33
7,41,39,3,29,33
7,38,43,29,3,33
7,5,15,47,8,33
7,41,11,1,4,33
7,21,18,29,3,33
7,41,44,5,39,33
7,41,0,17,3,33
7,21,18,17,3,33
7,5,15,41,39,33
7,0,16,45,1,33
7,41,15,4,1,33
7,0,16,38,43,33
7,0,41,46,8,33
7,41,2,4,1,33
7,5,9,1,4,33
7,41,15,29,4,33
7,21,47,39,3,33
7,21,18,15,10,33
7,41,49,46,8,33
7,16,38,43,29,33
7,41,44,46,5,33
7,41,11,14,29,33
7,27,37,9,1,33
7,25,20,17,6,33
7,19,40,39,3,33
7,41,31,8,6,33
7,23,21,18,6,33
7,23,21,24,46,33
7,5,42,4,1,33
7,41,11,47,46,33
7,21,23,29,4,33
7,21,47,43,29,33
7,27,36,44,46,33
7,0,19,40,17,33
7,21,18,10,4,33
7,25,23,10,4,33
7,27,16,43,3,33
7,27,9,40,3,33
7,5,15,29,4,33
7,0,16,17,6,33
7,27,22,30,46,33
7,0,41,10,46,33
7,5,0,14,29,33
7,32,10,4,1,33
7,0,36,40,17,33
7,0,16,43,29,33
7,41,0,48,31,33
7,0,19,5,46,33
7,25,15,29,3,33
7,25,20,14,29,33
7,27,36,1,4,33
7,0,47,8,17,33
7,23,2,10,46,33
7,27,30,12,14,33
7,23,47,39,3,33
7,23,13,3,29,33
7,27,45,8,6,33
7,5,15,31,8,33
7,23,25,39,3,33
7,45,16,38,1,33
7,32,8,6,4,33
7,45,16,30,46,33
7,23,13,43,29,33
7,41,44,3,17,33
7,21,23,8,6,33
7,21,18,31,8,33
7,41,2,29,3,33
7,41,44,43,3,33
7,41,26,43,3,33
7,23,2,4,6,33
7,5,16,2,4,33
7,21,24,4,1,33
7,5,16,12,31,33
7,5,16,43,29,33
7,41,0,14,29,33
7,21,47,14,29,33
7,0,19,17,6,33
7,3,13,1,39,33
7,27,22,8,6,33
7,0,48,8,17,33
7,27,23,6,4,33
7,41,2,10,4,33
7,41,44,4,1,33
7,27,13,39,3,33
7,23,2,11,14,33
7,41,0,5,39,33
7,23,2,16,5,33
7,23,47,48,1,33
7,21,18,6,4,33
7,27,22,6,4,33
7,23,47,44,46,33
7,0,36,13,1,33
7,45,1,4,6,33
7,0,36,44,8,33
7,47,44,46,8,33
7,21,23,5,39,33
7,27,16,17,3,33
7,21,24,46,5,33
7,21,18,14,29,33
7,0,41,1,39,33
7,27,37,39,3,33
7,21,23,6,4,33
7,0,23,10,46,33
7,23,13,1,39,33
7,27,9,11,1,33
7,27,9,17,3,33
7,47,48,1,39,33
7,0,36,1,39,33
7,43,3,17,6,33
7,23,0,5,46,33
7,5,15,10,46,33
7,27,45,46,5,33
7,27,23,5,39,33
7,27,30,8,6,33
7,23,21,29,4,33
7,23,2,8,17,33
7,27,16,2,29,33
7,5,19,4,6,33
7,27,22,39,1,33
7,8,6,4,1,33
7,23,25,6,8,33
7,23,13,17,6,33
7,38,5,46,8,33
7,23,0,48,1,33
7,23,0,11,1,33
7,25,23,8,6,33
7,32,45,4,1,33
7,25,15,17,3,33
7,32,45,3,17,33
7,25,49,4,1,33
7,23,27,17,6,33
7,5,9,39,1,33
7,23,47,43,29,33
7,25,49,3,17,33
7,5,42,46,8,33
7,23,26,17,6,33
7,23,13,22,6,33
7,19,48,31,8,33
7,23,13,27,17,33
7,41,10,4,6,33
7,25,24,39,1,33
7,0,17,6,4,33
7,38,40,17,3,33
7,5,15,17,6,33
7,0,23,49,3,33
7,27,45,16,43,33
7,0,23,47,31,33
7,0,23,5,46,33
7,19,17,3,29,33
7,22,39,9,1,33
7,23,13,39,3,33
7,5,46,19,39,33
7,0,41,2,8,33
7,0,41,11,14,33
7,25,20,8,6,33
7,25,23,6,4,33
7,25,15,10,4,33
7,0,47,14,29,33
7,23,25,49,3,33
7,23,25,9,5,33
7,5,42,1,4,33
7,5,19,17,6,33
7,0,19,48,1,33
7,5,15,6,4,33
7,45,16,43,3,33
7,0,19,47,31,33
7,23,0,17,6,33
7,25,23,49,46,33
7,23,25,17,6,33
7,23,30,46,8,33
7,5,42,43,3,33
7,32,39,3,17,33
7,25,15,47,31,33
7,23,13,40,17,33
7,23,30,12,6,33
7,25,20,18,10,33
7,23,30,16,43,33
7,23,27,47,14,33
7,5,9,40,3,33
7,0,48,31,8,33
7,23,27,45,46,33
7,5,19,40,17,33
7,27,47,8,6,33
7,23,26,9,5,33
7,23,26,20,3,33
7,41,49,8,6,33
7,41,49,4,1,33
7,25,9,1,4,33
7,0,11,14,29,33
7,0,16,5,39,33
7,0,11,1,4,33
7,25,15,6,4,33
7,0,41,8,17,33
7,25,20,5,39,33
7,23,25,29,4,33
7,0,19,39,3,33
7,25,9,39,1,33
7,25,23,5,39,33
7,23,38,1,39,33
7,23,26,40,17,33
7,27,13,3,17,33
7,23,30,8,17,33
7,23,27,43,29,33
7,25,24,4,1,33
7,25,9,40,3,33
7,25,15,5,39,33
7,19,39,40,17,33
7,27,45,4,1,33
7,46,8,17,6,33
7,19,39,43,29,33
7,0,47,43,3,33
7,25,24,9,1,33
7,23,2,29,4,33
7,23,47,8,17,33
7,19,43,3,17,33
7,27,17,3,39,33
7,3,13,43,39,33
7,25,20,3,17,33
7,25,12,31,8,33
7,25,15,4,1,33
7,22,39,1,4,33
7,5,23,10,46,33
7,23,38,16,5,33
7,25,9,11,1,33
7,23,38,12,6,33
7,25,12,6,4,33
7,27,45,3,17,33
7,45,49,46,8,33
7,0,47,48,31,33
7,27,46,19,4,33
7,27,46,24,39,33
7,25,24,46,5,33
7,25,9,17,3,33
7,27,37,6,4,33
7,23,45,16,5,33
7,23,45,27,17,33
7,38,1,4,6,33
7,38,5,39,3,33
7,3,17,34,4,33
7,27,37,1,4,33
7,49,46,5,39,33
7,3,17,27,46,33
7,23,26,43,29,33
7,25,12,49,46,33
7,23,45,1,39,33
7,23,38,5,46,33
7,25,9,5,39,33
7,27,9,39,1,33
7,25,12,14,29,33
7,27,22,10,4,33
7,27,30,46,5,33
7,23,45,3,29,33
7,38,43,3,29,33
7,27,13,1,4,33
7,23,49,45,1,33
7,23,49,41,46,33
7,27,45,6,4,33
7,0,17,34,46,33
7,0,19,43,29,33
7,41,39,9,5,33
7,27,9,1,4,33
7,41,39,13,1,33
7,19,43,13,1,33
7,27,37,14,29,33
7,27,9,5,39,33
7,0,47,31,8,33
7,19,43,47,31,33
7,38,40,3,29,33
7,27,17,6,4,33
7,45,16,5,46,33
7,23,6,12,31,33
7,27,45,1,4,33
7,23,6,4,1,33
7,23,6,15,10,33
7,0,17,8,31,33
7,41,49,45,46,33
7,0,23,29,4,33
7,16,38,5,39,33
7,49,3,40,17,33
7,49,3,39,1,33
7,43,39,40,3,33
7,32,8,49,3,33
7,32,8,48,31,33
7,28,39,9,1,33
7,23,38,40,17,33
7,23,45,4,6,33
7,49,3,29,4,33
7,35,10,4,1,33
7,23,38,43,29,33
7,23,45,6,8,33
7,35,45,46,5,33
7,27,43,3,29,33
7,5,19,43,29,33
7,27,16,5,39,33
7,27,13,43,3,33
7,27,37,43,3,33
7,0,23,6,8,33
7,5,20,8,17,33
7,38,16,43,3,33
7,5,39,3,29,33
7,23,45,8,17,33
7,43,13,40,3,33
7,22,6,4,1,33
7,19,4,2,10,33
7,32,45,16,43,33
7,19,4,15,10,33
7,5,38,1,39,33
7,43,39,5,46,33
7,46,39,40,3,33
7,45,3,40,17,33
7,45,23,29,3,33
7,45,3,39,1,33
7,25,17,34,46,33
7,27,46,8,17,33
7,5,32,43,3,33
7,41,39,40,17,33
7,23,49,4,6,33
7,46,39,3,17,33
7,5,19,39,1,33
7,41,39,43,29,33
7,19,40,3,17,33
7,16,5,44,3,33
7,16,5,42,46,33
7,46,39,1,4,33
7,5,0,48,31,33
7,25,49,45,46,33
7,3,39,47,8,33
7,3,39,41,46,33
7,3,43,13,40,33
7,5,23,6,8,33
7,8,6,15,4,33
7,5,32,39,1,33
7,41,1,4,6,33
7,8,6,37,43,33
7,5,32,8,17,33
7,49,3,13,43,33
7,3,17,8,31,33
7,5,38,40,17,33
7,32,15,29,3,33
7,32,15,17,3,33
7,32,34,31,8,33
7,45,35,10,4,33
7,45,23,6,8,33
7,45,27,17,6,33
7,5,19,46,8,33
7,19,4,6,17,33
7,45,49,4,6,33
7,5,32,10,4,33
7,43,39,47,31,33
7,47,39,1,4,33
7,45,42,1,4,33
7,0,17,3,29,33
7,5,38,43,3,33
7,16,5,39,3,33
7,43,39,1,4,33
7,25,6,12,31,33
7,25,6,15,10,33
7,19,40,17,3,33
7,32,49,46,5,33
7,5,39,47,8,33
7,5,39,41,46,33
7,8,49,45,46,33
7,22,6,12,31,33
7,45,23,49,46,33
7,45,32,5,39,33
7,45,35,29,3,33
7,16,34,9,1,33
7,46,39,47,31,33
7,22,6,15,10,33
7,49,41,44,3,33
7,45,3,13,43,33
7,49,41,26,43,33
7,5,20,49,3,33
7,45,49,8,6,33
7,35,10,2,8,33
7,5,20,36,40,33
7,5,39,40,17,33
7,16,38,49,46,33
7,5,19,48,1,33
7,5,19,47,46,33
7,45,23,8,6,33
7,45,27,43,3,33
7,28,39,40,3,33
7,45,23,5,46,33
7,5,39,46,10,33
7,16,45,49,46,33
7,23,10,2,4,33
7,23,10,41,39,33
7,19,39,1,4,33
7,38,1,48,31,33
7,5,20,17,6,33
7,25,6,8,31,33
7,32,15,47,31,33
7,49,41,8,17,33
7,49,41,1,39,33
7,16,45,4,1,33
7,0,47,39,1,33
7,28,39,1,4,33
7,28,39,43,3,33
7,28,39,46,8,33
7,3,20,14,29,33
7,45,30,46,8,33
7,45,49,41,1,33
7,28,39,3,17,33
7,32,34,9,1,33
7,45,49,38,46,33
7,49,41,10,46,33
7,45,4,1,39,33
7,25,6,17,8,33
7,5,42,31,8,33
7,46,5,39,1,33
7,3,40,17,6,33
7,3,43,29,6,33
7,5,39,43,29,33
7,32,35,45,46,33
7,49,38,46,8,33
7,45,49,3,29,33
7,8,49,46,5,33
7,32,13,22,39,33
7,23,27,46,8,33
7,23,10,46,8,33
7,32,37,9,1,33
7,49,32,46,8,33
7,49,38,1,39,33
7,3,45,1,4,33
7,3,44,8,6,33
7,32,34,10,4,33
7,45,32,43,3,33
7,49,25,17,3,33
7,49,25,29,3,33
7,45,27,37,43,33
7,5,38,16,17,33
7,45,30,12,6,33
7,45,30,16,43,33
7,45,27,47,14,33
7,45,30,8,17,33
7,5,38,49,46,33
7,49,23,6,4,33
7,49,12,14,29,33
7,49,23,8,6,33
7,49,32,5,46,33
7,49,38,5,46,33
7,16,36,44,46,33
7,49,9,1,39,33
7,3,43,39,5,33
7,32,9,40,3,33
7,16,15,29,3,33
7,45,32,10,46,33
7,49,26,17,6,33
7,16,38,1,4,33
7,5,23,8,17,33
7,49,26,43,29,33
7,16,15,18,6,33
7,32,37,6,4,33
7,32,13,17,3,33
7,45,6,12,14,33
7,49,32,8,17,33
7,49,38,40,17,33
7,32,9,11,1,33
7,49,25,39,3,33
7,49,38,47,8,33
7,32,15,4,1,33
7,32,34,4,1,33
7,49,38,32,46,33
7,5,23,49,3,33
7,28,14,29,3,33
7,5,23,47,46,33
7,45,23,10,46,33
7,16,34,4,1,33
7,32,9,17,3,33
7,32,13,1,4,33
7,45,27,46,8,33
7,49,32,10,46,33
7,5,44,46,8,33
7,49,38,43,29,33
7,16,15,17,3,33
7,16,45,46,5,33
7,49,26,9,5,33
7,49,26,20,3,33
7,8,31,48,1,33
7,49,9,17,6,33
7,49,23,10,46,33
7,45,32,39,1,33
7,45,6,29,3,33
7,32,15,10,4,33
7,32,37,1,4,33
7,32,9,39,1,33
7,49,9,39,3,33
7,32,13,3,17,33
7,49,23,5,46,33
7,16,15,5,39,33
7,16,30,8,6,33
7,49,12,6,8,33
7,49,32,39,3,33
7,25,29,3,17,33
7,49,26,40,17,33
7,49,25,6,8,33
7,32,35,10,4,33
7,32,13,43,3,33
7,8,28,1,4,33
7,49,23,29,4,33
7,49,9,5,46,33
7,5,23,29,3,33
7,49,23,47,46,33
7,49,12,19,46,33
7,49,20,14,29,33
7,45,6,4,1,33
7,32,9,5,39,33
7,16,15,6,4,33
7,16,0,17,3,33
7,0,17,40,3,33
7,49,25,9,1,33
7,49,20,8,6,33
7,49,20,5,39,33
7,23,29,6,4,33
7,8,23,5,39,33
7,45,35,44,43,33
7,45,32,49,46,33
7,8,28,14,29,33
7,28,8,17,3,33
7,49,9,11,1,33
7,3,44,43,29,33
7,32,9,1,4,33
7,35,10,46,5,33
7,28,8,49,46,33
7,8,22,10,4,33
7,49,20,18,10,33
7,5,44,3,17,33
7,3,44,31,8,33
7,3,45,6,4,33
7,45,42,46,5,33
7,16,27,46,5,33
7,5,32,46,8,33
7,16,0,48,31,33
7,23,29,2,8,33
7,49,21,18,10,33
7,32,37,43,3,33
7,8,28,39,1,33
7,16,15,10,4,33
7,8,23,49,46,33
7,16,30,12,14,33
7,3,44,47,8,33
7,8,28,44,43,33
7,3,45,4,1,33
7,3,49,8,6,33
7,45,42,43,3,33
7,3,44,5,39,33
7,3,49,4,1,33
7,45,42,31,8,33
7,19,35,29,3,33
7,19,37,43,3,33
7,8,23,6,4,33
7,3,45,16,43,33
7,49,46,47,31,33
7,3,44,4,1,33
7,19,12,14,29,33
7,46,44,8,6,33
7,8,22,6,4,33
7,8,20,5,39,33
7,3,49,45,46,33
7,45,42,12,14,33
7,3,45,46,5,33
7,45,42,5,39,33
7,19,38,46,5,33
7,3,44,29,4,33
7,8,20,49,46,33
7,19,38,43,3,33
7,28,42,46,5,33
7,8,22,30,46,33
7,19,37,14,29,33
7,19,37,6,4,33
7,19,30,46,5,33
7,16,30,46,5,33
7,8,32,46,5,33
7,8,23,10,4,33
7,16,27,47,8,33
7,19,38,40,3,33
7,49,45,6,4,33
7,19,44,31,8,33
7,19,38,5,39,33
7,49,45,4,1,33
7,8,2,11,1,33
7,19,37,1,4,33
7,8,44,29,3,33
7,27,47,46,5,33
7,19,38,1,4,33
7,8,41,39,1,33
7,19,38,16,43,33
7,16,27,43,3,33
7,16,0,14,29,33
7,23,10,4,1,33
7,19,37,9,1,33
7,19,35,40,3,33
7,35,45,6,4,33
7,19,35,10,4,33
7,43,13,1,4,33
7,49,45,16,43,33
7,19,36,1,4,33
7,23,29,3,17,33
7,8,44,47,31,33
7,19,12,31,8,33
7,19,11,14,29,33
7,8,2,14,29,33
7,8,32,49,46,33
7,8,32,10,4,33
7,32,5,39,1,33
7,43,19,40,3,33
7,19,30,8,6,33
7,19,44,8,6,33
7,19,2,14,29,33
7,19,44,29,3,33
7,19,2,10,4,33
7,8,20,3,17,33
7,19,12,6,4,33
7,19,36,40,3,33
7,35,45,16,43,33
7,19,35,45,46,33
7,19,44,3,17,33
7,19,0,17,3,33
7,19,36,44,46,33
7,46,10,4,1,33
7,8,22,39,1,33
7,8,32,43,3,33
7,8,41,49,46,33
7,19,2,8,6,33
7,5,44,31,8,33
7,41,46,10,4,33
7,19,0,14,29,33
7,27,47,39,1,33
7,19,36,34,46,33
7,8,32,43,29,33
7,8,41,44,46,33
7,8,41,49,3,33
7,19,2,8,17,33
7,19,36,44,3,33
7,46,10,4,6,33
7,27,47,39,3,33
7,19,36,27,46,33
7,19,36,34,4,33
7,8,32,43,39,33
7,8,41,0,14,33
7,46,10,4,29,33
7,27,47,39,5,33
7,19,36,0,5,33
7,19,36,27,17,33
7,19,36,34,10,33
7,8,41,2,14,33
7,8,41,0,5,33
7,27,47,39,40,33
7,19,36,12,14,33
7,19,36,0,14,33
7,19,36,27,43,33
7,19,36,34,17,33
7,8,41,11,14,33
7,8,41,2,4,33
7,8,41,0,17,33
7,27,47,39,43,33
7,19,36,13,1,33
7,19,36,12,6,33
7,19,36,0,17,33
7,19,36,34,31,33
7,8,41,15,4,33
7,8,41,11,1,33
7,8,41,2,10,33
7,27,47,39,46,33
7,19,36,15,10,33
7,19,36,13,3,33
7,19,36,12,31,33
7,8,41,26,17,33
7,8,41,15,5,33
7,8,41,2,29,33
7,19,36,16,5,33
7,19,36,15,4,33
7,19,36,13,17,33
7,8,41,26,31,33
7,8,41,15,6,33
7,8,41,44,3,33
7,19,36,20,14,33
7,19,36,16,17,33
7,19,36,15,5,33
7,19,36,13,39,33
7,8,41,26,40,33
7,8,41,15,10,33
7,8,41,44,4,33
7,19,36,24,4,33
7,19,36,20,3,33
7,19,36,16,43,33
7,19,36,15,6,33
7,19,36,13,40,33
7,8,41,26,43,33
7,8,41,15,17,33
7,8,41,44,5,33
7,19,36,15,17,33
7,19,36,13,43,33
7,19,36,26,17,33
7,8,41,15,29,33
7,8,41,44,29,33
7,19,36,15,29,33
7,19,36,24,39,33
7,19,36,26,31,33
7,8,41,15,31,33
7,8,41,44,31,33
7,19,36,15,31,33
7,19,36,24,46,33
7,19,36,26,40,33
7,19,36,20,5,33
7,8,41,44,43,33
7,8,41,49,4,33
7,19,2,8,31,33
7,19,36,26,43,33
7,19,36,20,8,33
7,19,36,44,4,33
7,8,22,39,3,33
7,19,2,8,46,33
7,27,47,31,8,33
7,19,36,20,17,33
7,19,36,44,5,33
7,8,22,39,5,33
7,8,6,17,3,33
7,19,0,17,6,33
7,19,44,3,29,33
7,19,36,44,8,33
7,8,22,39,40,33
7,8,6,17,40,33
7,19,0,17,8,33
7,19,44,3,39,33
7,19,36,44,29,33
7,8,22,39,43,33
7,19,44,24,46,33
7,19,0,17,40,33
7,19,44,3,40,33
7,19,36,44,31,33
7,8,22,39,46,33
7,19,44,28,1,33
7,19,44,24,4,33
7,19,44,3,43,33
